96,0 -146,0 -146,0 141,0 148,0 45,0 -123,0 56,0 1,0 64,0 -133,0 92,0 -18,0 80,0 -147,0 37,0 -131,0 51,0 1,0 44,0 -58,0 -16,0 -82,0 2,0 142,0 
-28,140474195618854 38,448317295440354 -43,22561544732737 126,55564887682164 13,227470929524047 -25,626466662281295 64,35109836443739 -77,90809313487416 -23,0251556079486 -76,69641682668825 662,6313142800724 -53,71472978650638 94,78615025370419 -1,4692697502284802 -72,76368399574076 -136,208008800847 -36,83597808959713 -19,657715715336604 -24,075236367524706 -89,27071380422026 -74,98116232453903 -116,0159872561872 -0,9282110065636722 -96,14883275225121 -3,3082484757191755 
-28,140474195618854 38,448317295440354 -43,22561544732737 126,55564887682164 13,227470929524047 -25,626466662281295 64,35109836443739 -77,90809313487416 -23,0251556079486 -76,69641682668825 662,6313142800724 -53,71472978650638 94,78615025370419 -1,4692697502284802 -72,76368399574076 -136,208008800847 -36,83597808959713 -19,657715715336604 -24,075236367524706 -89,27071380422026 -74,98116232453903 -116,0159872561872 -0,9282110065636722 -96,14883275225121 -3,3082484757191755 
-28,140474195618854 38,448317295440354 -43,22561544732737 126,55564887682164 13,227470929524047 -25,626466662281295 64,35109836443739 -77,90809313487416 -23,0251556079486 -76,69641682668825 662,6313142800724 -53,71472978650638 94,78615025370419 -1,4692697502284802 -72,76368399574076 -136,208008800847 -36,83597808959713 -19,657715715336604 -24,075236367524706 -89,27071380422026 -74,98116232453903 -116,0159872561872 -0,9282110065636722 -96,14883275225121 -3,3082484757191755 
-28,140474195618854 38,448317295440354 -43,22561544732737 126,55564887682164 13,227470929524047 -25,626466662281295 64,35109836443739 -77,90809313487416 -23,0251556079486 -76,69641682668825 662,6313142800724 -53,71472978650638 94,78615025370419 -1,4692697502284802 -72,76368399574076 -136,208008800847 -36,83597808959713 -19,657715715336604 -24,075236367524706 -89,27071380422026 -74,98116232453903 -116,0159872561872 -0,9282110065636722 -96,14883275225121 -3,3082484757191755 
-28,140474195618854 38,448317295440354 -43,22561544732737 126,55564887682164 13,227470929524047 -25,626466662281295 64,35109836443739 -77,90809313487416 -23,0251556079486 -76,69641682668825 662,6313142800724 -53,71472978650638 94,78615025370419 -1,4692697502284802 -72,76368399574076 -136,208008800847 -36,83597808959713 -19,657715715336604 -24,075236367524706 -89,27071380422026 -74,98116232453903 -116,0159872561872 -0,9282110065636722 -96,14883275225121 -3,3082484757191755 
-27,188863957119665 38,64152492004055 -61,08755115683804 127,19160691137851 13,293940632687484 -24,759871171286274 64,67447071802752 -94,59719143466103 -22,246527157438262 -69,27190031564082 665,9611198794697 -51,89828964879843 90,23733693839617 -1,419584299737662 -70,3030763243872 -131,60194087038357 -35,59031699477983 -18,99296204380348 -23,261097939637395 -86,25189739538189 -72,44556746332273 -112,09274131032579 -0,8968222285639345 -92,89742294903498 -3,1963753388591067 
-27,188863957119665 38,64152492004055 -61,08755115683804 127,19160691137851 13,293940632687484 -24,759871171286274 64,67447071802752 -94,59719143466103 -22,246527157438262 -69,27190031564082 665,9611198794697 -51,89828964879843 90,23733693839617 -1,419584299737662 -70,3030763243872 -131,60194087038357 -35,59031699477983 -18,99296204380348 -23,261097939637395 -86,25189739538189 -72,44556746332273 -112,09274131032579 -0,8968222285639345 -92,89742294903498 -3,1963753388591067 
-27,188863957119665 38,64152492004055 -61,08755115683804 127,19160691137851 13,293940632687484 -24,759871171286274 64,67447071802752 -94,59719143466103 -22,246527157438262 -69,27190031564082 665,9611198794697 -51,89828964879843 90,23733693839617 -1,419584299737662 -70,3030763243872 -131,60194087038357 -35,59031699477983 -18,99296204380348 -23,261097939637395 -86,25189739538189 -72,44556746332273 -112,09274131032579 -0,8968222285639345 -92,89742294903498 -3,1963753388591067 
-27,188863957119665 38,64152492004055 -61,08755115683804 127,19160691137851 13,293940632687484 -24,759871171286274 64,67447071802752 -94,59719143466103 -22,246527157438262 -69,27190031564082 665,9611198794697 -51,89828964879843 90,23733693839617 -1,419584299737662 -70,3030763243872 -131,60194087038357 -35,59031699477983 -18,99296204380348 -23,261097939637395 -86,25189739538189 -72,44556746332273 -112,09274131032579 -0,8968222285639345 -92,89742294903498 -3,1963753388591067 
-27,188863957119665 38,64152492004055 -61,08755115683804 127,19160691137851 13,293940632687484 -24,759871171286274 64,67447071802752 -94,59719143466103 -22,246527157438262 -69,27190031564082 665,9611198794697 -51,89828964879843 90,23733693839617 -1,419584299737662 -70,3030763243872 -131,60194087038357 -35,59031699477983 -18,99296204380348 -23,261097939637395 -86,25189739538189 -72,44556746332273 -112,09274131032579 -0,8968222285639345 -92,89742294903498 -3,1963753388591067 
-25,174874034370056 38,64152492004055 -56,56254736744262 127,19160691137851 13,293940632687484 -22,92580664007988 64,67447071802752 -87,58999206913057 -25,228265886516905 -64,14064844040816 665,9611198794697 -71,20212004518372 90,23733693839617 -47,61072620346079 -65,09544104109925 -121,85364895405885 -32,953997217388725 -17,5860759664847 -21,5380536478124 -79,86286795868692 -67,07922913270622 -103,78957528733868 -0,8303909523740133 -86,01613236021755 -2,9596067952399134 
-25,174874034370056 38,64152492004055 -56,56254736744262 127,19160691137851 13,293940632687484 -22,92580664007988 64,67447071802752 -87,58999206913057 -25,228265886516905 -64,14064844040816 665,9611198794697 -71,20212004518372 90,23733693839617 -47,61072620346079 -65,09544104109925 -121,85364895405885 -32,953997217388725 -17,5860759664847 -21,5380536478124 -79,86286795868692 -67,07922913270622 -103,78957528733868 -0,8303909523740133 -86,01613236021755 -2,9596067952399134 
-25,174874034370056 38,64152492004055 -56,56254736744262 127,19160691137851 13,293940632687484 -22,92580664007988 64,67447071802752 -87,58999206913057 -25,228265886516905 -64,14064844040816 665,9611198794697 -71,20212004518372 90,23733693839617 -47,61072620346079 -65,09544104109925 -121,85364895405885 -32,953997217388725 -17,5860759664847 -21,5380536478124 -79,86286795868692 -67,07922913270622 -103,78957528733868 -0,8303909523740133 -86,01613236021755 -2,9596067952399134 
-25,174874034370056 38,64152492004055 -56,56254736744262 127,19160691137851 13,293940632687484 -22,92580664007988 64,67447071802752 -87,58999206913057 -25,228265886516905 -64,14064844040816 665,9611198794697 -71,20212004518372 90,23733693839617 -47,61072620346079 -65,09544104109925 -121,85364895405885 -32,953997217388725 -17,5860759664847 -21,5380536478124 -79,86286795868692 -67,07922913270622 -103,78957528733868 -0,8303909523740133 -86,01613236021755 -2,9596067952399134 
-25,174874034370056 38,64152492004055 -56,56254736744262 127,19160691137851 13,293940632687484 -22,92580664007988 64,67447071802752 -87,58999206913057 -25,228265886516905 -64,14064844040816 665,9611198794697 -71,20212004518372 90,23733693839617 -47,61072620346079 -65,09544104109925 -121,85364895405885 -32,953997217388725 -17,5860759664847 -21,5380536478124 -79,86286795868692 -67,07922913270622 -103,78957528733868 -0,8303909523740133 -86,01613236021755 -2,9596067952399134 
-24,20660964843275 60,45518032993872 -54,387064776387135 131,12536794987477 13,705093435760295 -22,044044846230655 15,128320327863426 -84,22114622031786 -24,257947967804718 -61,673700423469384 686,5578555458451 -68,46357696652281 93,0281824107177 -45,779544426404605 -62,5917702318262 -117,16697014813352 -31,6865357859507 -16,90968842931221 -20,709666969050385 -76,79121919104512 -102,96079724298676 -99,79766854551796 -0,7984528388211667 -82,70781957713226 -2,8457757646537627 
-24,206609648432746 60,45518032993872 -54,38706477638713 131,12536794987477 13,705093435760295 -22,04404484623065 15,128320327863426 -84,22114622031785 -24,257947967804714 -61,67370042346938 686,5578555458451 -68,4635769665228 93,0281824107177 -45,7795444264046 -62,591770231826196 -117,1669701481335 -31,686535785950696 -16,909688429312208 -20,70966696905038 -76,7912191910451 -102,96079724298674 -99,79766854551795 -0,7984528388211666 -82,70781957713224 -2,8457757646537623 
-24,206609648432753 60,45518032993872 -54,38706477638714 131,12536794987477 13,705093435760295 -22,044044846230655 15,128320327863426 -84,22114622031786 -24,25794796780472 -61,67370042346939 686,5578555458451 -68,46357696652281 93,0281824107177 -45,779544426404605 -62,59177023182621 -117,16697014813353 -31,686535785950703 -16,90968842931221 -20,709666969050385 -76,79121919104512 -102,96079724298677 -99,79766854551798 -0,7984528388211668 -82,70781957713226 -2,8457757646537627 
-24,206609648432746 60,45518032993872 -54,38706477638713 131,12536794987477 13,705093435760295 -22,04404484623065 15,128320327863426 -84,22114622031785 -24,257947967804714 -61,67370042346938 686,5578555458451 -68,4635769665228 93,0281824107177 -45,7795444264046 -62,591770231826196 -117,1669701481335 -31,686535785950696 -16,909688429312208 -20,70966696905038 -76,7912191910451 -102,96079724298674 -99,79766854551795 -0,7984528388211666 -82,70781957713224 -2,8457757646537623 
-24,206609648432746 60,45518032993872 -54,38706477638713 131,12536794987477 13,705093435760295 -22,04404484623065 15,128320327863426 -84,22114622031785 -24,257947967804714 -61,67370042346938 686,5578555458451 -68,4635769665228 93,0281824107177 -45,7795444264046 -62,591770231826196 -117,1669701481335 -31,686535785950696 -16,909688429312208 -20,70966696905038 -76,7912191910451 -102,96079724298674 -99,79766854551795 -0,7984528388211666 -82,70781957713224 -2,8457757646537623 
-21,21216125707583 62,250062128089205 -47,659180905180854 135,01840962015928 -31,80509051175613 -19,31711383079748 -4,269034627278751 -73,80267459292104 -21,2571488338163 -54,04443239691436 706,9413891251206 -59,994375748696825 95,79013912663093 -83,93125559546066 -54,84893352709962 -102,67297654986197 -27,76679248071437 -14,817896557137372 -18,147803501110108 -67,29185740033479 -90,22416050802586 -87,45232269256637 -0,699681228359922 -116,29136462434391 -2,4937426305472816 
-21,21216125707583 62,250062128089205 -47,659180905180854 135,01840962015928 -31,80509051175613 -19,31711383079748 -4,269034627278751 -73,80267459292104 -21,2571488338163 -54,04443239691436 706,9413891251206 -59,994375748696825 95,79013912663093 -83,93125559546066 -54,84893352709962 -102,67297654986197 -27,76679248071437 -14,817896557137372 -18,147803501110108 -67,29185740033479 -90,22416050802586 -87,45232269256637 -0,699681228359922 -116,29136462434391 -2,4937426305472816 
-21,21216125707583 62,250062128089205 -47,659180905180854 135,01840962015928 -31,80509051175613 -19,31711383079748 -4,269034627278751 -73,80267459292104 -21,2571488338163 -54,04443239691436 706,9413891251206 -59,994375748696825 95,79013912663093 -83,93125559546066 -54,84893352709962 -102,67297654986197 -27,76679248071437 -14,817896557137372 -18,147803501110108 -67,29185740033479 -90,22416050802586 -87,45232269256637 -0,699681228359922 -116,29136462434391 -2,4937426305472816 
-21,21216125707583 62,250062128089205 -47,659180905180854 135,01840962015928 -31,80509051175613 -19,31711383079748 -4,269034627278751 -73,80267459292104 -21,2571488338163 -54,04443239691436 706,9413891251206 -59,994375748696825 95,79013912663093 -83,93125559546066 -54,84893352709962 -102,67297654986197 -27,76679248071437 -14,817896557137372 -18,147803501110108 -67,29185740033479 -90,22416050802586 -87,45232269256637 -0,699681228359922 -116,29136462434391 -2,4937426305472816 
-21,21216125707583 62,250062128089205 -47,659180905180854 135,01840962015928 -31,80509051175613 -19,31711383079748 -4,269034627278751 -73,80267459292104 -21,2571488338163 -54,04443239691436 706,9413891251206 -59,994375748696825 95,79013912663093 -83,93125559546066 -54,84893352709962 -102,67297654986197 -27,76679248071437 -14,817896557137372 -18,147803501110108 -67,29185740033479 -90,22416050802586 -87,45232269256637 -0,699681228359922 -116,29136462434391 -2,4937426305472816 
-20,011472884033807 65,52638118746232 -44,96149141998195 142,1246417054308 -30,004802369581263 -18,223692293205175 -4,027391157810143 -69,62516471030288 -38,921838522468214 -50,985313581994696 744,1488306580217 -56,59846768744985 48,20014644908519 -98,04835433534026 -51,744276912358146 -96,86129863194529 -45,06301177425885 -13,97914769541262 -17,120569340669917 -63,4828843399385 -85,11713255474139 -82,50219121940225 -0,6600766305282284 -109,70883455126787 -2,352587387308757 
-20,011472884033807 65,52638118746232 -44,96149141998195 142,1246417054308 -30,004802369581263 -18,223692293205175 -4,027391157810143 -69,62516471030288 -38,921838522468214 -50,985313581994696 744,1488306580217 -56,59846768744985 48,20014644908519 -98,04835433534026 -51,744276912358146 -96,86129863194529 -45,06301177425885 -13,97914769541262 -17,120569340669917 -63,4828843399385 -85,11713255474139 -82,50219121940225 -0,6600766305282284 -109,70883455126787 -2,352587387308757 
-20,011472884033807 65,52638118746232 -44,96149141998195 142,1246417054308 -30,004802369581263 -18,223692293205175 -4,027391157810143 -69,62516471030288 -38,921838522468214 -50,985313581994696 744,1488306580217 -56,59846768744985 48,20014644908519 -98,04835433534026 -51,744276912358146 -96,86129863194529 -45,06301177425885 -13,97914769541262 -17,120569340669917 -63,4828843399385 -85,11713255474139 -82,50219121940225 -0,6600766305282284 -109,70883455126787 -2,352587387308757 
-20,011472884033807 65,52638118746232 -44,96149141998195 142,1246417054308 -30,004802369581263 -18,223692293205175 -4,027391157810143 -69,62516471030288 -38,921838522468214 -50,985313581994696 744,1488306580217 -56,59846768744985 48,20014644908519 -98,04835433534026 -51,744276912358146 -96,86129863194529 -45,06301177425885 -13,97914769541262 -17,120569340669917 -63,4828843399385 -85,11713255474139 -82,50219121940225 -0,6600766305282284 -109,70883455126787 -2,352587387308757 
-20,011472884033807 65,52638118746232 -44,96149141998195 142,1246417054308 -30,004802369581263 -18,223692293205175 -4,027391157810143 -69,62516471030288 -38,921838522468214 -50,985313581994696 744,1488306580217 -56,59846768744985 48,20014644908519 -98,04835433534026 -51,744276912358146 -96,86129863194529 -45,06301177425885 -13,97914769541262 -17,120569340669917 -63,4828843399385 -85,11713255474139 -82,50219121940225 -0,6600766305282284 -109,70883455126787 -2,352587387308757 
-20,71330875891186 64,4870644467934 4,958592579465001 139,87039667145828 -31,057121049152308 -18,86282770808584 -4,168638511920345 -72,06703586447323 10,902450283493874 -52,773453933837615 732,345854158534 -58,58347075625802 47,43564186025535 -101,48707436080129 -53,55903537952185 -100,25838662547397 -46,64344708137013 -14,46941982129333 -17,72101638578504 -65,70933543270395 -88,10233297151484 -137,14926501734965 -0,683226623642576 -113,55650715014858 -2,4350965677557532 
-20,71330875891186 64,4870644467934 4,958592579465001 139,87039667145828 -31,057121049152308 -18,86282770808584 -4,168638511920345 -72,06703586447323 10,902450283493874 -52,773453933837615 732,345854158534 -58,58347075625802 47,43564186025535 -101,48707436080129 -53,55903537952185 -100,25838662547397 -46,64344708137013 -14,46941982129333 -17,72101638578504 -65,70933543270395 -88,10233297151484 -137,14926501734965 -0,683226623642576 -113,55650715014858 -2,4350965677557532 
-20,71330875891186 64,4870644467934 4,958592579465001 139,87039667145828 -31,057121049152308 -18,86282770808584 -4,168638511920345 -72,06703586447323 10,902450283493874 -52,773453933837615 732,345854158534 -58,58347075625802 47,43564186025535 -101,48707436080129 -53,55903537952185 -100,25838662547397 -46,64344708137013 -14,46941982129333 -17,72101638578504 -65,70933543270395 -88,10233297151484 -137,14926501734965 -0,683226623642576 -113,55650715014858 -2,4350965677557532 
-20,71330875891186 64,4870644467934 4,958592579465001 139,87039667145828 -31,057121049152308 -18,86282770808584 -4,168638511920345 -72,06703586447323 10,902450283493874 -52,773453933837615 732,345854158534 -58,58347075625802 47,43564186025535 -101,48707436080129 -53,55903537952185 -100,25838662547397 -46,64344708137013 -14,46941982129333 -17,72101638578504 -65,70933543270395 -88,10233297151484 -137,14926501734965 -0,683226623642576 -113,55650715014858 -2,4350965677557532 
-20,71330875891186 64,4870644467934 4,958592579465001 139,87039667145828 -31,057121049152308 -18,86282770808584 -4,168638511920345 -72,06703586447323 10,902450283493874 -52,773453933837615 732,345854158534 -58,58347075625802 47,43564186025535 -101,48707436080129 -53,55903537952185 -100,25838662547397 -46,64344708137013 -14,46941982129333 -17,72101638578504 -65,70933543270395 -88,10233297151484 -137,14926501734965 -0,683226623642576 -113,55650715014858 -2,4350965677557532 
-19,35823248496435 62,60880043378 4,814167552878642 116,37902589461969 -29,025346774908694 -17,628810942136298 -3,8959238429162095 -67,3523699667974 10,58490318785813 -49,32098498489496 759,5590817073146 -54,75090724883927 46,05402122354889 -94,84773304747782 -96,78414521450638 -93,6994267527794 -43,592006618102914 -13,522822262890962 -16,561697556808443 -61,410593862340136 -82,33862894534096 -128,17688319378468 -0,6385295548061457 -106,12757677583977 -20,967379969865185 
-19,358232484964354 62,60880043378 4,814167552878642 116,37902589461969 -29,0253467749087 -17,6288109421363 -3,8959238429162104 -67,35236996679741 10,58490318785813 -49,32098498489498 759,5590817073146 -54,75090724883928 46,05402122354889 -94,84773304747783 -96,78414521450641 -93,69942675277942 -43,59200661810292 -13,522822262890966 -16,561697556808447 -61,41059386234015 -82,33862894534097 -128,1768831937847 -0,6385295548061458 -106,1275767758398 -20,96737996986519 
-19,35823248496435 62,60880043378 4,814167552878642 116,37902589461969 -29,025346774908698 -17,628810942136298 -3,89592384291621 -67,3523699667974 10,58490318785813 -49,32098498489497 759,5590817073146 -54,750907248839276 46,05402122354889 -94,84773304747782 -96,7841452145064 -93,6994267527794 -43,592006618102914 -13,522822262890964 -16,561697556808443 -61,41059386234014 -82,33862894534096 -128,17688319378468 -0,6385295548061457 -106,12757677583978 -20,967379969865185 
-19,35823248496435 62,60880043378 4,814167552878642 116,37902589461969 -29,025346774908698 -17,628810942136298 -3,89592384291621 -67,3523699667974 10,58490318785813 -49,32098498489497 759,5590817073146 -54,750907248839276 46,05402122354889 -94,84773304747782 -96,7841452145064 -93,6994267527794 -43,592006618102914 -13,522822262890964 -16,561697556808443 -61,41059386234014 -82,33862894534096 -128,17688319378468 -0,6385295548061457 -106,12757677583978 -20,967379969865185 
-19,35823248496435 62,60880043378 4,814167552878642 116,37902589461969 -29,025346774908698 -17,628810942136298 -3,89592384291621 -67,3523699667974 10,58490318785813 -49,32098498489497 759,5590817073146 -54,750907248839276 46,05402122354889 -94,84773304747782 -96,7841452145064 -93,6994267527794 -43,592006618102914 -13,522822262890964 -16,561697556808443 -61,41059386234014 -82,33862894534096 -128,17688319378468 -0,6385295548061457 -106,12757677583978 -20,967379969865185 
-17,598393168149407 62,29731386445771 4,790216470526012 115,80002576579074 -26,386678886280635 -16,02619176557845 -3,541748948105645 -61,22942724254308 15,50736635607774 -44,837259077177244 755,7801808032981 -49,77355204439934 45,82489673984964 -86,22521186134345 -87,98558655864217 -85,18129704798126 -39,6290969255481 -12,29347478444633 -15,056088688007673 -101,28235805667285 -74,85329904121905 -116,52443926707696 -46,03502686800559 -96,47961525076343 -19,061254518059254 
-17,59839316814941 62,29731386445771 4,790216470526012 115,80002576579074 -26,38667888628064 -16,026191765578453 -3,5417489481056457 -61,229427242543096 15,50736635607774 -44,83725907717725 755,7801808032981 -49,77355204439935 45,82489673984964 -86,22521186134347 -87,98558655864218 -85,18129704798127 -39,629096925548104 -12,293474784446333 -15,056088688007677 -101,28235805667288 -74,85329904121906 -116,52443926707699 -46,035026868005595 -96,47961525076346 -19,061254518059258 
-17,598393168149407 62,29731386445771 4,790216470526012 115,80002576579074 -26,386678886280638 -16,02619176557845 -3,5417489481056452 -61,22942724254309 15,50736635607774 -44,837259077177244 755,7801808032981 -49,773552044399345 45,82489673984964 -86,22521186134345 -87,98558655864217 -85,18129704798126 -39,6290969255481 -12,293474784446332 -15,056088688007675 -101,28235805667286 -74,85329904121905 -116,52443926707697 -46,03502686800559 -96,47961525076344 -19,061254518059254 
-17,598393168149403 62,29731386445771 4,790216470526012 115,80002576579074 -26,386678886280635 -16,026191765578446 -3,541748948105645 -61,22942724254308 15,50736635607774 -44,83725907717724 755,7801808032981 -49,77355204439934 45,82489673984964 -86,22521186134344 -87,98558655864215 -85,18129704798125 -39,62909692554809 -12,29347478444633 -15,056088688007673 -101,28235805667285 -74,85329904121903 -116,52443926707696 -46,03502686800558 -96,47961525076343 -19,06125451805925 
-17,598393168149407 62,29731386445771 4,790216470526012 115,80002576579074 -26,38667888628064 -16,02619176557845 -3,5417489481056457 -61,229427242543096 15,50736635607774 -44,837259077177244 755,7801808032981 -49,77355204439935 45,82489673984964 -86,22521186134345 -87,98558655864217 -85,18129704798126 -39,6290969255481 -12,293474784446333 -15,056088688007677 -101,28235805667288 -74,85329904121905 -116,52443926707699 -46,03502686800559 -96,47961525076346 -19,061254518059254 
-61,17501644176418 61,075797906331104 4,6962906573784435 113,52943702528506 -23,879347408398772 -14,503340964324389 -3,2052026679689103 -55,411246373342166 15,203300349095827 -40,57670504721923 760,5688047091159 -45,04393850171887 44,92636935279377 -78,03186593786738 -84,14985208926893 -77,0871466497568 -35,863436131717734 -11,125316547010257 -13,625419627156269 -91,65824258522433 -67,74054211875027 -150,70085001545428 -41,66065779910008 -87,3118690052158 -17,250004088741406 
-61,17501644176418 61,0757979063311 4,696290657378443 113,52943702528505 -23,879347408398772 -14,503340964324389 -3,2052026679689103 -55,411246373342166 15,203300349095825 -40,57670504721923 760,5688047091157 -45,04393850171887 44,92636935279376 -78,03186593786738 -84,14985208926893 -77,0871466497568 -35,863436131717734 -11,125316547010257 -13,625419627156269 -91,65824258522433 -67,74054211875027 -150,70085001545428 -41,66065779910008 -87,3118690052158 -17,250004088741406 
-61,17501644176418 61,0757979063311 4,696290657378443 113,52943702528505 -23,879347408398772 -14,503340964324389 -3,2052026679689103 -55,411246373342166 15,203300349095825 -40,57670504721923 760,5688047091157 -45,04393850171887 44,92636935279376 -78,03186593786738 -84,14985208926893 -77,0871466497568 -35,863436131717734 -11,125316547010257 -13,625419627156269 -91,65824258522433 -67,74054211875027 -150,70085001545428 -41,66065779910008 -87,3118690052158 -17,250004088741406 
-61,17501644176418 61,0757979063311 4,696290657378443 113,52943702528505 -23,879347408398772 -14,503340964324389 -3,2052026679689103 -55,411246373342166 15,203300349095825 -40,57670504721923 760,5688047091157 -45,04393850171887 44,92636935279376 -78,03186593786738 -84,14985208926893 -77,0871466497568 -35,863436131717734 -11,125316547010257 -13,625419627156269 -91,65824258522433 -67,74054211875027 -150,70085001545428 -41,66065779910008 -87,3118690052158 -17,250004088741406 
-61,17501644176418 61,0757979063311 4,696290657378443 113,52943702528505 -23,879347408398772 -14,503340964324389 -3,2052026679689103 -55,411246373342166 15,203300349095825 -40,57670504721923 760,5688047091157 -45,04393850171887 44,92636935279376 -78,03186593786738 -84,14985208926893 -77,0871466497568 -35,863436131717734 -11,125316547010257 -13,625419627156269 -91,65824258522433 -67,74054211875027 -150,70085001545428 -41,66065779910008 -87,3118690052158 -17,250004088741406 
-60,63688329692807 58,79034197207371 4,520555493535573 109,2811662788223 -23,66928995251319 -14,375760639255054 -23,001075404674083 -54,92381490205583 14,63439295542694 -40,21976734349284 732,1083253094139 -44,64770425951299 43,2452249230566 -77,34544955652406 -83,40961813141786 -76,40904060147211 -35,547959246009626 37,419993067670966 -13,505562039203625 -90,85196019738889 -67,144654563935 -149,37519246658394 -41,29418497896258 -86,54381999792173 -17,09826242214869 
-60,63688329692808 58,79034197207371 4,520555493535573 109,2811662788223 -23,669289952513193 -14,375760639255057 -23,001075404674086 -54,923814902055845 14,63439295542694 -40,21976734349285 732,1083253094139 -44,647704259513 43,2452249230566 -77,34544955652407 -83,40961813141787 -76,40904060147213 -35,54795924600963 37,419993067670966 -13,505562039203628 -90,8519601973889 -67,14465456393502 -149,37519246658397 -41,29418497896259 -86,54381999792174 -17,098262422148693 
-60,63688329692807 58,79034197207371 4,520555493535573 109,2811662788223 -23,66928995251319 -14,375760639255054 -23,001075404674083 -54,92381490205583 14,63439295542694 -40,21976734349284 732,1083253094139 -44,64770425951299 43,2452249230566 -77,34544955652406 -83,40961813141786 -76,40904060147211 -35,547959246009626 37,419993067670966 -13,505562039203625 -90,85196019738889 -67,144654563935 -149,37519246658394 -41,29418497896258 -86,54381999792173 -17,09826242214869 
-60,63688329692808 58,79034197207371 4,520555493535573 109,2811662788223 -23,669289952513193 -14,375760639255057 -23,001075404674086 -54,923814902055845 14,63439295542694 -40,21976734349285 732,1083253094139 -44,647704259513 43,2452249230566 -77,34544955652407 -83,40961813141787 -76,40904060147213 -35,54795924600963 37,419993067670966 -13,505562039203628 -90,8519601973889 -67,14465456393502 -149,37519246658397 -41,29418497896259 -86,54381999792174 -17,098262422148693 
-60,63688329692807 58,79034197207371 4,520555493535573 109,2811662788223 -23,66928995251319 -14,375760639255054 -23,001075404674083 -54,92381490205583 14,63439295542694 -40,21976734349284 732,1083253094139 -44,64770425951299 43,2452249230566 -77,34544955652406 -83,40961813141786 -76,40904060147211 -35,547959246009626 37,419993067670966 -13,505562039203625 -90,85196019738889 -67,144654563935 -149,37519246658394 -41,29418497896258 -86,54381999792173 -17,09826242214869 
-56,93604065439254 58,79034197207371 4,520555493535573 109,2811662788223 -41,00402812442552 -18,193202478173756 -40,37659662410711 -51,57165718502894 14,63439295542694 -56,54438248215289 732,1083253094139 -41,922727004237544 43,2452249230566 -72,62483526434183 -78,3188902642421 -71,74557802955127 -33,37836548921091 37,419993067670966 -12,681278910050349 -85,30700488017735 -63,04662400369483 -140,2583966822384 -38,77388260935453 -81,26180281494996 -16,05470649967013 
-56,93604065439254 58,79034197207371 4,520555493535573 109,2811662788223 -41,00402812442552 -18,193202478173756 -40,37659662410711 -51,57165718502894 14,63439295542694 -56,54438248215289 732,1083253094139 -41,922727004237544 43,2452249230566 -72,62483526434183 -78,3188902642421 -71,74557802955127 -33,37836548921091 37,419993067670966 -12,681278910050349 -85,30700488017735 -63,04662400369483 -140,2583966822384 -38,77388260935453 -81,26180281494996 -16,05470649967013 
-56,93604065439254 58,79034197207371 4,520555493535573 109,2811662788223 -41,00402812442552 -18,193202478173756 -40,37659662410711 -51,57165718502894 14,63439295542694 -56,54438248215289 732,1083253094139 -41,922727004237544 43,2452249230566 -72,62483526434183 -78,3188902642421 -71,74557802955127 -33,37836548921091 37,419993067670966 -12,681278910050349 -85,30700488017735 -63,04662400369483 -140,2583966822384 -38,77388260935453 -81,26180281494996 -16,05470649967013 
-56,93604065439254 58,79034197207371 4,520555493535573 109,2811662788223 -41,00402812442552 -18,193202478173756 -40,37659662410711 -51,57165718502894 14,63439295542694 -56,54438248215289 732,1083253094139 -41,922727004237544 43,2452249230566 -72,62483526434183 -78,3188902642421 -71,74557802955127 -33,37836548921091 37,419993067670966 -12,681278910050349 -85,30700488017735 -63,04662400369483 -140,2583966822384 -38,77388260935453 -81,26180281494996 -16,05470649967013 
-56,93604065439254 58,79034197207371 4,520555493535573 109,2811662788223 -41,00402812442552 -18,193202478173756 -40,37659662410711 -51,57165718502894 14,63439295542694 -56,54438248215289 732,1083253094139 -41,922727004237544 43,2452249230566 -72,62483526434183 -78,3188902642421 -71,74557802955127 -33,37836548921091 37,419993067670966 -12,681278910050349 -85,30700488017735 -63,04662400369483 -140,2583966822384 -38,77388260935453 -81,26180281494996 -16,05470649967013 
-53,461071036988294 58,79034197207371 4,520555493535573 109,2811662788223 -38,501434858615504 -17,082819228332163 -37,91229729963108 -95,37244806106003 14,63439295542694 -53,0933168846506 732,1083253094139 -39,36406291477703 43,2452249230566 -68,1923335815416 -78,23369977863106 -67,36673993385094 -50,12053097578488 37,419993067670966 -11,907304140892345 -80,1004740658942 -59,198707984689975 -131,69802505374497 -31,712565830379837 -71,60732658680746 -15,074841783727818 
-53,46107103698831 58,79034197207371 4,520555493535573 109,2811662788223 -38,50143485861551 -17,082819228332166 -37,912297299631085 -95,37244806106004 14,63439295542694 -53,09331688465061 732,1083253094139 -39,36406291477704 43,2452249230566 -68,19233358154162 -78,23369977863108 -67,36673993385095 -50,120530975784895 37,419993067670966 -11,907304140892347 -80,10047406589422 -59,19870798468999 -131,698025053745 -31,712565830379845 -71,60732658680747 -15,074841783727821 
